YEAR,MN,HR,DT,SLP,MSLP,DBT,WBT,DPT,RH,VP,DD,FFF,AW
1987,12,48,12,932.7,1009.1,25.6,20.8,18.3,64,21,0,0,2
1987,12,48,13,932.1,1008.5,25.6,21.4,19.3,68,22.4,9,2,2
1987,12,48,14,933.9,1010.5,25.4,21.6,19.7,71,22.9,14,8,4
1987,12,48,15,934.6,1011.2,25.4,20.6,18.1,64,20.8,5,10,5
1987,12,48,16,934.5,1011.6,23.6,17.8,14.2,55,16.2,5,6,8
1987,12,48,17,933.9,1011,23.4,18.4,15.4,61,17.5,9,8,  
1987,12,48,18,933.7,1010.5,24.4,19,15.9,59,18.1,5,4,4
1987,12,48,19,934.6,1011.7,24,18,14.3,54,16.3,5,6,9
1987,12,48,20,934.9,1012,23.6,18.6,15.7,61,17.8,5,12,8
1987,12,48,21,936,1013.5,22.6,18.6,16.3,67,18.5,5,10,9
1987,12,48,22,935.6,1012.8,23.2,20,18.3,74,21,5,10,8
1987,12,48,23,935.2,1013,21.2,20.8,20.6,96,24.3,5,8,5
1987,12,48,24,935.5,1013.3,22,21.4,21.1,95,25,0,0,0
1987,12,48,25,937.2,1015.4,20.6,20,19.7,95,22.9,0,0,0
1987,12,48,26,937,1014.4,23.8,19.8,17.6,68,20.1,5,6,  
1987,12,48,27,936.8,1014.6,21.2,17.8,15.8,71,17.9,9,4,5
1987,12,48,28,935.6,1012.8,23.4,19.2,16.8,67,19.1,14,6,5
1987,12,48,29,935.4,1012.6,23.4,19.4,17.2,68,19.6,0,0,4
1987,12,48,30,934.1,1011.2,23.8,19.2,16.6,64,18.9,14,4,5
1987,12,48,31,934.8,1012.4,22,16.6,13,57,15,14,6,6
1988,1,12,1,939.1,1018,18.6,15,12.4,67,14.4,18,2,2
1988,1,12,2,938.9,1018,17.8,16.6,15.9,88,18.1,0,0,3
1988,1,12,3,938.1,1017.2,17.6,17.2,17,96,19.4,0,0,1
1988,1,12,4,937.4,1016.5,17.6,16.6,16,90,18.2,0,0,0
1988,1,12,5,937.6,1016.3,19,17.2,16.1,83,18.3,0,0,0
1988,1,12,6,937.1,1015.8,18.8,17,15.9,83,18.1,0,0,1
1988,1,12,7,936.6,1015.2,18.6,17.6,17,91,19.4,0,0,1
1988,1,12,8,938,1017.1,18,16.8,16.1,88,18.3,0,0,1
1988,1,12,9,938.1,1017.2,17.8,16.6,15.9,88,18.1,0,0,1
1988,1,12,10,937.8,1016.9,17.8,15.8,14.5,81,16.5,0,0,2
1988,1,12,11,938.6,1017.7,18,16.4,15.4,85,17.5,0,0,1
1988,1,12,12,938.3,1017,18.8,17.2,16.2,85,18.4,0,0,2
1988,1,12,13,936.8,1014.8,20.2,18,16.7,80,19,0,0,2
1988,1,12,14,936.3,1014.3,21,18.4,16.9,77,19.3,0,0,0
1988,1,12,15,936.7,1015.3,19,17.6,16.8,87,19.1,0,0,3
1988,1,12,16,937.8,1015.7,21,18.6,17.2,79,19.6,0,0,1
1988,1,12,17,938.4,1017.1,19,17,15.8,82,17.9,0,0,2
1988,1,12,18,938.5,1017,19.8,17.2,15.6,77,17.7,18,6,2
1988,1,12,19,936.4,1015,19,16.4,14.7,76,16.7,0,0,1
1988,1,12,20,937.1,1015.6,19.8,16.2,13.8,68,15.8,0,0,3
1988,1,12,21,934.4,1012.8,18.2,16.2,14.9,81,16.9,0,0,1
1988,1,12,22,934,1012.7,17.4,16.4,15.8,90,17.9,0,0,2
1988,1,12,23,935.1,1014,17.6,15.6,14.3,81,16.3,0,0,3
1988,1,12,24,935.3,1014.5,17,15.2,14,82,16,0,0,2
1988,1,12,25,934.3,1013,17.4,14.2,11.8,70,13.8,18,6,2
1988,1,12,26,936,1014.6,18.4,17,16.2,87,18.4,14,2,4
1988,1,12,27,936.3,1015.2,17.8,16,14.8,83,16.8,0,0,2
1988,1,12,28,936.3,1014.6,19.8,18,17,84,19.4,0,0,3
1988,1,12,29,935.4,1014,18.6,17.2,16.4,87,18.6,0,0,2
1988,1,12,30,936.7,1015,19.8,18,17,84,19.4,0,0,2
1988,1,12,31,936.7,1015,20,15.6,12.5,62,14.5,14,4,5
1988,1,48,1,933.3,1013.3,22.4,16.8,13.1,58,15.1,14,4,4
1988,1,48,2,935.4,1012.9,22.8,18.8,16.5,68,18.8,5,10,7
1988,1,48,3,934,1011.1,23.6,18.4,15.3,60,17.4,14,4,7
1988,1,48,4,934.1,1010.9,24.4,18.2,14.4,54,16.4,9,4,1
1988,1,48,5,934.6,1011.4,25,18.2,14,50,16,0,0,3
1988,1,48,6,934.3,1011.4,24,18.2,14.6,56,16.6,5,2,4
1988,1,48,7,933.8,1010.6,24.8,18,13.7,50,15.7,14,2,4
1988,1,48,8,935.4,1012.4,24.2,17.4,12.9,49,14.9,14,4,7
1988,1,48,9,934.3,1011.1,24.4,17.8,13.6,51,15.6,14,6,5
1988,1,48,10,934.5,1011.6,24,17,12.3,48,14.3,14,6,6
1988,1,48,11,935.4,1012.4,24.6,18.2,14.2,52,16.2,14,6,4
1988,1,48,12,934.1,1010.7,26,18.4,13.6,46,15.6,14,4,4
1988,1,48,13,932.9,1009.3,26,19.4,15.6,53,17.7,0,0,2
1988,1,48,14,932.8,1008.6,27.4,18,11.7,38,13.7,0,0,4
1988,1,48,15,933.6,1010.2,26,17,10.6,38,12.8,0,0,4
1988,1,48,16,934.4,1011.2,24.4,18.8,15.5,58,17.6,14,6,5
1988,1,48,17,935.2,1012.2,24.6,17.8,13.4,50,15.4,14,10,11
1988,1,48,18,934.2,1010.8,25.2,18.2,13.8,49,15.8,9,4,9
1988,1,48,19,932.6,1009,26,19.2,15.2,51,17.3,14,6,5
1988,1,48,20,932.7,1008.8,26,20.4,17.4,59,19.9,14,4,4
1988,1,48,21,931.9,1008.3,26,20.6,17.7,60,20.2,14,6,6
1988,1,48,22,931.4,1008,24.8,20.6,18.4,68,21.2,14,12,8
1988,1,48,23,937.5,1007.9,26,19.4,15.6,53,17.7,9,4,6
1988,1,48,24,931.5,1007.6,26.4,20.6,17.5,58,20,14,8,6
1988,1,48,25,931.8,1007.9,27,20.2,16.4,52,18.6,9,4,6
1988,1,48,26,933,1009,27.4,20.4,16.6,52,18.9,14,6,7
1988,1,48,27,933.2,1009.5,26.2,20.2,16.9,57,19.3,14,10,8
1988,1,48,28,932.8,1009.2,26,20,16.7,56,19,14,6,7
1988,1,48,29,932.3,1007.9,28.4,22.8,20.2,61,23.7,9,4,5
1988,1,48,30,934,1009.8,28.4,20.4,15.9,47,18.1,14,4,4
1988,1,48,31,934.1,1009.9,28.6,20.2,15.4,45,17.5,9,4,5
1988,2,12,1,936.3,1014.6,19.6,16.8,15,75,17,18,2,3
1988,2,12,2,936.3,1014.2,20.2,16.2,13.5,66,15.5,18,4,3
1988,2,12,3,936.6,1014.9,19.6,17.2,15.7,78,17.8,0,0,2
1988,2,12,4,936.7,1015,20,16.6,14.4,70,16.4,0,0,2
1988,2,12,5,934.4,1012.6,20,14.2,9.6,51,12,0,0,1
1988,2,12,6,935.4,1014.3,17.8,16.2,15.2,83,17.3,18,2,6
1988,2,12,7,935.7,1014.3,18.6,16,14.3,76,16.3,14,4,3
1988,2,12,8,933.7,1011.9,19.8,16.4,14.2,70,16.2,0,0,3
1988,2,12,9,935.3,1013.6,19.6,17.2,15.7,78,17.8,14,2,7
1988,2,12,10,936.6,1015.5,18,16.2,15.1,83,17.2,14,2,4
1988,2,12,11,936,1013.8,21,14.6,9.6,48,12,0,0,5
1988,2,12,12,935.3,1013.9,18.4,16.8,15.8,85,17.9,0,0,5
1988,2,12,13,935.8,1013.6,21,18.8,17.6,81,20.1,14,4,6
1988,2,12,14,934.8,1012.4,21.8,20.2,19.4,86,22.5,18,4,4
1988,2,12,15,935.2,1012.7,22.6,20.4,19.3,82,22.4,14,4,9
1988,2,12,16,935.7,1013.2,22.6,20.8,19.9,85,23.2,0,0,8
1988,2,12,17,936.6,1013.6,24,21.2,19.8,77,23.1,0,0,6
1988,2,12,18,937.5,1015.4,22,19.8,18.6,81,21.4,18,2,7
1988,2,12,19,936.9,1014.7,21,17.4,15.2,69,17.3,14,4,9
1988,2,12,20,937.9,1015.8,21.6,19,17.6,78,20.1,14,4,7
1988,2,12,21,936.2,1013.4,23.4,18.6,15.8,62,17.9,18,4,7
1988,2,12,22,935.3,1012.5,23.6,19.6,17.4,68,19.9,18,4,9
1988,2,12,23,934.7,1012.3,20.6,18.8,17.8,84,20.4,18,2,7
1988,2,12,24,933.9,1011.2,23,20.6,19.4,80,22.5,14,2,9
1988,2,12,25,934.8,1011.6,24.4,21.6,20.3,78,23.8,18,4,8
1988,2,12,26,935,1012,24.6,21.8,20.5,78,24.1,18,2,8
1988,2,12,27,933.6,1010.4,24.4,21.6,20.3,78,23.8,18,6,10
1988,2,12,28,933.6,1010.9,22.6,20.2,19,80,22,18,4,12
1988,2,12,29,933.4,1010.2,24.4,21.2,19.6,75,22.8,14,4,12
1988,2,48,1,932.6,1008.4,28.2,20,15.3,45,17.4,14,4,4
1988,2,48,2,933.4,1009.2,28.4,20.2,15.6,46,17.7,14,4,5
1988,2,48,3,933.6,1009.4,28.4,17.8,10.4,33,12.6,5,8,7
1988,2,48,4,932.5,1008.1,29,17,7.9,27,10.7,36,10,8
1988,2,48,5,932.4,1007.7,28.8,16.8,7.5,26,10.4,36,2,5
1988,2,48,6,931.8,1007.4,28.6,16,5.5,23,9,9,2,2
1988,2,48,7,932.3,1007.9,28.8,16.2,5.8,23,9.2,9,4,4
1988,2,48,8,929.9,1005.1,29.4,17.4,8.5,27,11.1,9,8,4
1988,2,48,9,931.6,1007.2,28.6,16.8,7.7,26,10.5,9,4,5
1988,2,48,10,931.8,1007.4,28.8,16.6,7,25,10,14,4,6
1988,2,48,11,932.3,1007.9,28.6,16.8,7.7,27,10.5,14,6,8
1988,2,48,12,931.6,1006.9,29.2,17.4,8.7,28,11.2,9,4,2
1988,2,48,13,931.4,1006.7,29.6,20.2,14.8,40,16.8,9,6,7
1988,2,48,14,931.8,1007.1,29.8,20.4,15,41,17,9,4,4
1988,2,48,15,930.3,1005.5,30,22,17.9,48,20.5,14,4,3
1988,2,48,16,931.4,1006.5,31,22.2,17.7,45,20.2,9,6,4
1988,2,48,17,932.4,1007,32.2,21,14.6,35,16.6,9,4,5
1988,2,48,18,932.2,1007,32,20.8,14.4,34,16.4,14,6,6
1988,2,48,19,932,1007.3,30,20,14.1,38,16.1,9,4,6
1988,2,48,20,932.3,1007.1,31.8,20,12.8,31,14.8,14,4,7
1988,2,48,21,932.3,1006.9,32.4,20.2,12.8,30,14.8,14,4,6
1988,2,48,22,931,1005.3,33.2,20.4,12.6,29,14.6,18,2,5
1988,2,48,23,930.6,1005,32.8,19.6,11,26,13.1,18,4,6
1988,2,48,24,930.3,1004.5,33.2,20.4,12.6,29,14.6,18,4,6
1988,2,48,25,931.1,1005.7,33,21.4,14.9,34,16.9,0,0,6
1988,2,48,26,930.7,1004.9,33.4,21.8,15.5,34,17.6,14,4,6
1988,2,48,27,930.8,1005,33.2,21.6,15.2,34,17.3,14,6,6
1988,2,48,28,929.2,1003.6,32.6,20.2,12.6,30,14.6,14,4,4
1988,2,48,29,929.6,1004.5,30.8,20.4,14.3,37,16.3,14,10,1
1988,3,12,1,933.2,1010.5,23,21.6,20.9,88,24.7,14,2,6
1988,3,12,2,933.6,1010.7,24,22.4,21.7,87,26,14,4,4
1988,3,12,3,935,1012,24.8,22.6,21.6,82,25.8,14,4,6
1988,3,12,4,935.4,1012.6,24,21,19.5,76,22.7,14,2,7
1988,3,12,5,935.7,1013.2,23,20.8,19.7,82,22.9,18,2,7
1988,3,12,6,935.7,1012.9,23.2,19.2,17,68,19.4,0,0,9
1988,3,12,7,936.2,1013.2,24.6,15.4,8.1,35,10.8,14,4,8
1988,3,12,8,936.7,1014.2,23,19.6,17.8,72,20.4,14,4,8
1988,3,12,9,936.8,1013.8,24.8,19.2,16,58,18.2,14,4,5
1988,3,12,10,935.5,1013.3,22,18.8,17,73,19.4,14,6,7
1988,3,12,11,936.7,1013.9,23.8,20.2,18.3,71,21,14,6,8
1988,3,12,12,935.9,1013.7,21.6,19.2,17.9,79,20.5,14,4,8
1988,3,12,13,933.4,1010.5,24,19.6,17.2,66,19.6,18,8,8
1988,3,12,14,931.6,1008.5,24,20.2,18.2,70,20.9,18,8,7
1988,3,12,15,933.1,1010.2,24,21.4,20.1,79,23.5,0,0,11
1988,3,12,16,933.5,1011.1,21,19,17.9,82,20.5,14,4,6
1988,3,12,17,932.4,1008.8,25.8,19.6,16.1,55,18.3,18,2,4
1988,3,12,18,932.7,1008.5,28,16.8,8.3,29,10.9,0,0,4
1988,3,12,19,930.9,1007.1,25.2,19.6,16.4,58,18.4,14,14,7
1988,3,12,20,931.6,1007.4,28,19.4,14.2,43,16.2,18,6,8
1988,3,12,21,933,1009.3,27,21,17.9,57,20.5,32,4,7
1988,3,12,22,931.4,1007.2,27.2,22,19.5,63,22.7,0,0,5
1988,3,12,23,931,1006.7,28,21.4,18,55,20.6,18,4,8
1988,3,12,24,932,1008.1,27,22.2,19.9,65,23.2,18,4,10
1988,3,12,25,932.7,1018.5,27.6,23.2,21.2,68,25.2,14,2,8
1988,3,12,26,932.6,1008.4,27.2,23.4,21.7,72,25.9,14,4,8
1988,3,12,27,931.9,1007.5,28.6,17.4,9.3,30,11.7,32,4,8
1988,3,12,28,931.3,1007.1,28,17.6,10.3,33,12.5,0,0,3
1988,3,12,29,931.6,1007.2,29,21.4,17.4,50,19.9,14,4,3
1988,3,12,30,931.7,1007,29.2,21.4,17.3,49,19.7,18,4,4
1988,3,12,31,931.6,1006.9,29.4,22,18.3,51,21,18,2,6
1988,3,48,1,930.2,1004.9,31.6,21.4,15.8,39,17.9,0,0,3
1988,3,48,2,930.3,1004.7,32.6,20.4,13.1,31,15,5,8,5
1988,3,48,3,931.5,1006.1,32.2,21.2,15.1,36,17.2,14,6,7
1988,3,48,4,932.1,1006.9,31.4,18.8,10.3,27,12.5,14,4,3
1988,3,48,5,932.3,1007.1,31.2,18.6,9.9,27,12.2,14,2,2
1988,3,48,6,931.8,1006.4,32.8,19.8,11.5,27,13.6,14,4,7
1988,3,48,7,932.3,1006.6,33.6,18.4,7.1,19,10,0,0,7
1988,3,48,8,933.4,1008.4,31.6,19,10.6,27,12.8,14,10,9
1988,3,48,9,933.6,1008.6,31.6,19.2,11.1,28,13.2,14,8,8
1988,3,48,10,932.6,1008.4,32,18,7.6,22,10.4,14,12,8
1988,3,48,11,932.6,1008.4,32,19.4,11.2,28,13.3,14,14,10
1988,3,48,12,931.5,1006.1,32.2,20,12.5,30,14.5,18,4,7
1988,3,48,13,929,1003.2,33.4,17.8,5.4,17,9,0,0,8
1988,3,48,14,928.9,1002.6,34.4,19.4,9.1,21,11.6,14,10,10
1988,3,48,15,929.7,1003.9,33.4,18.6,7.8,21,10.6,14,19,10
1988,3,48,16,930,1004.7,31.6,19.4,11.9,29,13.6,14,8,9
1988,3,48,17,928.2,1001.9,34.2,19,8.2,20,10.9,14,8,9
1988,3,48,18,926.5,1000.1,35,20.4,11.2,24,13.3,14,8,7
1988,3,48,19,926.7,1000.1,36,20.6,10.8,22,13,0,0,5
1988,3,48,20,928.2,1002.5,33,20.4,12.8,29,14.8,14,20,5
1988,3,48,21,927,1002.9,34.2,20.2,11.3,25,13.4,14,6,3
1988,3,48,22,927.9,1001.4,35.6,20.2,10.1,21,12.4,36,8,4
1988,3,48,23,926.7,999.8,36.2,19.2,6.7,16,9.8,36,6,7
1988,3,48,24,928.7,1002.2,35.6,17.6,1.9,12,7,0,0,7
1988,3,48,25,928.6,1002.1,36,19.4,7.5,17,10.4,14,16,4
1988,3,48,26,928.7,1002,36.2,19.2,6.7,16,9.8,14,6,3
1988,3,48,27,928.9,1002.9,34,20.2,11.5,25,13.6,32,4,11
1988,3,48,28,927.8,1001.5,35,18.4,5.5,16,9,14,6,6
1988,3,48,29,927.7,1001.4,35,21.2,13.1,27,15.1,9,4,4
1988,3,48,30,927.1,1000.4,36.2,20,9,19,11.5,9,2,3
1988,3,48,31,927.6,1001.1,35.4,22,14.6,29,16.6,14,4,4
1988,4,12,1,932.5,1008.9,26,22.4,20.7,73,24.4,18,4,10
1988,4,12,2,932.8,1009.2,26,20.2,17,58,19.4,14,6,10
1988,4,12,3,933.4,1009.4,27.2,19.4,14.8,47,16.8,18,2,7
1988,4,12,4,932.5,1009.1,24.6,20.4,18.2,68,20.9,18,4,6
1988,4,12,5,932.4,1009.3,23.8,18.2,14.8,57,16.8,18,2,5
1988,4,12,6,933.4,1009.7,26.4,22.4,20.5,70,24.1,14,2,6
1988,4,12,7,934.3,1010.3,27.2,22.6,20.4,67,24,18,4,7
1988,4,12,8,933.9,1009.9,28,22.8,20.4,63,24,14,4,6
1988,4,12,9,935.4,1011.9,27,22.2,19.9,65,23.2,14,2,7
1988,4,12,10,935.2,1011.7,26.2,22.6,20.9,73,24.7,18,8,9
1988,4,12,11,935.1,1011.8,26,22.2,20.4,71,24,18,2,8
1988,4,12,12,936.2,1012.9,25.6,22.6,21.2,77,25.2,18,8,7
1988,4,12,13,935.7,1012.2,26.6,22.2,20.1,68,23.5,18,22,6
1988,4,12,14,933,1008.8,28.6,22.6,19.7,59,22.9,18,2,7
1988,4,12,15,930.5,1005.9,28.4,21.6,18.1,54,20.8,27,2,7
1988,4,12,16,932.2,1008,27.4,21.8,19,60,22,0,0,7
1988,4,12,17,933.6,1009.6,27.4,21,17.9,57,20.5,36,4,7
1988,4,12,18,932.5,1009.1,24.6,20.4,18.2,68,20.9,36,6,6
1988,4,12,19,931.9,1008,26.8,21.4,18.7,61,21.6,18,4,8
1988,4,12,20,931.6,1007.7,27,22.6,20.5,68,24.1,14,4,9
1988,4,12,21,932.2,1008,27.6,23.6,21.8,71,26.1,14,8,7
1988,4,12,22,933.4,1011,21.8,20.6,20,90,23.4,18,2,8
1988,4,12,23,932.1,1008.2,26.6,22.2,20.1,68,23.5,18,2,8
1988,4,12,24,931.9,1008.8,23.6,19.8,17.7,70,20.2,36,8,9
1988,4,12,25,932.9,1010.6,21,19.6,18.9,88,21.8,23,2,7
1988,4,12,26,933.7,1010,26.2,22.2,20.3,70,23.8,14,4,3
1988,4,12,27,934.5,1010.8,26.4,22.2,20.2,69,23.7,0,0,4
1988,4,12,28,933.1,1009.4,26.8,21.6,19,62,22,36,6,6
1988,4,12,29,932.2,1008,27.6,21.6,18.6,58,21.4,32,6,7
1988,4,12,30,930.9,1007.9,23,22,21.5,91,25.6,0,0,6
1988,4,48,1,927.8,1001.5,34.6,20.2,11,24,13.1,14,4,4
1988,4,48,2,929.8,1003.7,35,20,10.1,22,12.4,14,6,6
1988,4,48,3,929.9,1003.8,34.2,19.4,9.3,22,11.7,14,8,10
1988,4,48,4,929.7,1003.6,34.6,19,7.8,19,10.6,14,8,11
1988,4,48,5,929.1,1003,34.6,18.6,6.6,18,9.7,14,8,7
1988,4,48,6,929.3,1003.2,34.4,20.8,12.6,27,14.6,18,8,7
1988,4,48,7,930.3,1004.2,35,19.6,9.1,21,11.5,14,6,9
1988,4,48,8,930.3,1004,35.2,21.6,13.8,28,15.8,14,8,7
1988,4,48,9,930.4,1004.6,33.8,22.2,16,35,18.2,9,12,7
1988,4,48,10,930.4,1004.8,33,21.6,15.3,35,17.4,14,8,10
1988,4,48,11,931.7,1006,33.4,21.6,15.1,33,17.1,14,12,5
1988,4,48,12,932.5,1006.8,34,22,15.5,33,17.6,14,4,9
1988,4,48,13,930.5,1004.4,35,20,10.1,22,12.4,18,4,7
1988,4,48,14,927.5,1001,36,21.4,12.8,25,14.8,14,6,5
1988,4,48,15,929.1,1005.1,27,20.6,17.2,55,19.6,23,16,6
1988,4,48,16,928.8,1003.1,33,21.6,15.3,35,17.4,9,6,5
1988,4,48,17,930.4,1005.3,30.4,20.8,15.4,40,17.5,14,6,11
1988,4,48,18,928.4,1002.4,33.6,21.6,14.9,33,16.9,9,16,6
1988,4,48,19,927.4,1001.4,34,20.6,12.5,27,14.5,5,8,7
1988,4,48,20,927.5,1001.2,34.8,20.2,10.8,23,13,14,6,5
1988,4,48,21,927.5,1002,32,22,16.8,40,19.1,18,12,6
1988,4,48,22,928.3,1002.8,32,23,18.6,45,21.4,18,6,5
1988,4,48,23,927.6,1002.3,30.4,22,17.7,47,20.2,14,12,4
1988,4,48,24,926.7,1001.3,30.4,21,15.8,41,17.9,5,6,6
1988,4,48,25,929.8,1005.2,28.8,21.2,17.2,49,19.6,9,6,8
1988,4,48,26,930.6,1005.3,32,20.8,14.4,34,16.4,14,4,5
1988,4,48,27,929.9,1004.8,31,21.6,16.6,42,18.9,18,6,3
1988,4,48,28,928.5,1002.8,32.6,22,16.4,38,18.4,5,6,7
1988,4,48,29,927.4,1001.1,34.2,21.8,15,32,17,32,6,9
1988,4,48,30,925.5,999.3,34,22.4,16.3,35,18.5,36,6,7
1988,5,12,1,930.7,1007.7,22.4,20.6,19.7,85,22.9,36,6,5
1988,5,12,2,930.9,1006.6,27.4,21.8,19,60,22,36,10,2
1988,5,12,3,931.1,1007.2,26.8,22.4,20.3,68,23.8,36,4,4
1988,5,12,4,930.6,1006.8,25.2,21,18.9,68,21.8,32,2,8
1988,5,12,5,930.2,1005.9,27.6,23,20.9,67,24.7,32,2,4
1988,5,12,6,929.8,1004.7,29.2,22.2,18.7,53,21.6,0,0,4
1988,5,12,7,931.1,1006.4,29.4,23.4,20.7,59,24.4,36,2,3
1988,5,12,8,931,1005.9,31,22.4,18.1,46,20.8,0,0,4
1988,5,12,9,930.5,1005.7,29.4,24,21.6,63,25.8,18,4,8
1988,5,12,10,930.3,1005.7,28.4,22.4,19.5,59,22.7,32,10,10
1988,5,12,11,929.7,1005.1,29,23.2,20.5,60,24.1,32,4,7
1988,5,12,12,930.6,1006,29,23.6,21.2,63,25.2,32,4,6
1988,5,12,13,929.4,1004.6,29.8,24.6,22.4,65,27.1,27,4,7
1988,5,12,14,929.1,1004.3,29.6,24.4,22.2,64,26.8,32,4,5
1988,5,12,15,930,1005.4,29,22.8,19.9,58,23.2,32,8,6
1988,5,12,16,930,1006,26.8,21.2,18.3,60,21,32,4,4
1988,5,12,17,928.4,1003.7,28.6,20.8,16.6,48,18.9,32,4,6
1988,5,12,18,926.8,1001.7,29.2,21.6,17.7,50,20.2,27,2,5
1988,5,12,19,927.5,1003,27.6,20.6,16.8,52,19.1,32,6,11
1988,5,12,20,928.4,1003.7,28.8,21.4,17.5,51,20,32,8,10
1988,5,12,21,929.5,1005.2,27.4,21.6,18.7,59,21.6,32,8,8
1988,5,12,22,930.2,1006.2,26.6,22.2,20.1,68,23.5,36,2,5
1988,5,12,23,929.4,1004.8,28.4,22.6,19.8,60,23.1,32,8,6
1988,5,12,24,929.3,1005,27.6,22.4,19.9,63,23.2,14,4,9
1988,5,12,25,931.1,1007.5,25.6,22.8,21.5,78,25.6,0,0,5
1988,5,12,26,929.9,1005.6,27.4,23.2,21.3,69,25.3,36,4,4
1988,5,12,27,927.6,1002.9,28.8,23.4,21,63,24.9,32,6,6
1988,5,12,28,928.6,1003.6,29.4,21.6,17.6,49,20.1,0,0,6
1988,5,12,29,929.4,1004.8,28.2,23.2,20.9,65,24.7,32,8,10
1988,5,12,30,929.5,1005.2,27.8,23,20.8,66,24.6,32,6,12
1988,5,12,31,930.4,1006.4,26.8,21.4,18.7,61,21.6,0,0,11
1988,5,48,1,927.7,1002.7,30,21.6,17.2,46,19.6,32,4,9
1988,5,48,2,927.5,1001.2,34.4,22.4,16.1,34,18.3,36,6,8
1988,5,48,3,926.1,999.9,33.4,22.8,17.5,39,20,9,6,5
1988,5,48,4,926.8,997.9,32.2,21.6,15.9,37,18.1,14,6,5
1988,5,48,5,926.3,1000.6,32.6,22,16.4,38,18.6,36,6,8
1988,5,48,6,926,999.5,35.4,21.6,13.7,27,15.7,9,4,6
1988,5,48,7,926.3,999.7,35.6,22.2,14.9,29,16.9,14,2,4
1988,5,48,8,927.1,1000.1,37.2,22,13.3,24,15.3,14,6,4
1988,5,48,9,927.2,1000.9,34.6,23.6,18.3,38,21,27,8,9
1988,5,48,10,926.1,999.4,36.4,22.8,15.6,29,17.7,32,8,13
1988,5,48,11,925.8,998.7,37.2,23.2,16,29,18.2,32,6,10
1988,5,48,12,925.8,998.7,37.2,22.8,15.1,27,17.2,32,4,12
1988,5,48,13,925.4,998.5,37,25,19.6,36,22.8,36,8,14
1988,5,48,14,925.5,998.6,36.8,25,19.7,37,22.9,32,6,13
1988,5,48,15,925.6,999,35.4,22.6,15.9,31,18.1,32,6,9
1988,5,48,16,925.8,999.4,34.4,22.8,16.9,35,19.3,32,4,9
1988,5,48,17,925.6,999.9,32,22,16.8,40,19.1,32,10,14
1988,5,48,18,924.1,997.3,35.2,21.6,13.8,28,15.8,32,10,16
1988,5,48,19,924.1,997.5,34.8,22,15,31,17.6,32,8,15
1988,5,48,20,925.9,999.5,35,22,14.8,30,16.8,32,6,17
1988,5,48,21,925.7,999.3,35,22.6,16.1,33,18.3,32,4,11
1988,5,48,22,926,999.6,34.4,22.6,16.5,34,18.8,32,8,11
1988,5,48,23,924.9,998.5,35,23.2,17.3,35,19.7,32,6,12
1988,5,48,24,926.2,999.8,34.8,23.2,17.4,36,19.9,36,6,9
1988,5,48,25,927.3,1001.3,34,23.2,17.9,39,20.5,32,6,8
1988,5,48,26,925.9,999.5,35,23.8,18.4,38,21.2,36,6,9
1988,5,48,27,924.6,997.8,36,23,16.3,31,18.5,32,4,10
1988,5,48,28,926.8,1000,34.8,23,17,35,19.4,32,6,12
1988,5,48,29,926.1,999.7,34.4,23,17.3,36,19.7,32,8,12
1988,5,48,30,926.8,1000.4,34.8,23,12,35,19.4,36,8,12
1988,5,48,31,928.8,1003.1,32.4,23,18.4,44,21.1,32,6,9
1988,6,12,1,931.3,1007.4,26.6,23.2,21.7,74,25.9,32,2,9
1988,6,12,2,929.9,1005.9,26.8,22.6,20.6,69,24.3,36,8,9
1988,6,12,3,929.1,1004.8,27.4,22,19.4,62,22.5,32,8,10
1988,6,12,4,929.9,1005.9,26.4,21.2,18.5,62,21.3,32,8,9
1988,6,12,5,929.6,1005.6,26.8,21.2,18.3,60,21,32,6,11
1988,6,12,6,928,1004.1,25.8,21.4,19.2,67,22.2,32,6,9
1988,6,12,7,927.3,1002.8,27.4,21.6,18.7,59,21.6,27,6,8
1988,6,12,8,927.5,1003,27.2,22.2,19.8,64,23.1,27,2,6
1988,6,12,9,928.6,1004.7,25.8,21.2,18.9,66,21.8,27,4,14
1988,6,12,10,927.5,1003.3,27,21.4,18.6,60,21.4,18,4,11
1988,6,12,11,928.8,1004.6,26.8,21.2,18.3,60,21,27,8,11
1988,6,12,12,930.2,1006.2,26.6,20.8,17.7,58,20.2,27,8,11
1988,6,12,13,931.8,1007.9,26.4,20,16.4,54,18.6,27,10,9
1988,6,12,14,932,1008.1,26.4,20.8,17.9,59,20.5,32,10,9
1988,6,12,15,930.7,1006.7,26.8,21.2,18.3,60,21,32,6,12
1988,6,12,16,930.4,1006.6,25.4,21,18.8,67,21.7,32,6,11
1988,6,12,17,930.3,1006.5,26,21,18.4,63,21.1,32,4,12
1988,6,12,18,931.7,1007.8,27,21.2,18.2,59,20.9,32,6,7
1988,6,12,19,931.8,1007.8,26.8,20.6,17.3,56,19.7,32,6,7
1988,6,12,20,930.4,1006.4,26.6,21,18.1,60,20.8,36,6,9
1988,6,12,21,930.3,1006.5,26,21.2,18.8,64,21.7,27,6,10
1988,6,12,22,931.4,1007.8,26,20.8,18.1,62,20.8,32,8,12
1988,6,12,23,930.2,1006.2,27,20.4,16.8,54,19.1,27,6,10
